gene_id,module,kTotal_input,kWithin_input,kOut_input,kDiff_input,kTotal_output,kWithin_output,kOut_output,kDiff_output,gene
ENSG00000027075.14,34,82.74414756,82.25585874,0.488288823,81.76756992,82.25585874,82.25585874,0,82.25585874,PRKCH
ENSG00000027697.13,72,126.444705,124.6796377,1.765067287,122.9145705,186.1618322,186.1618322,5.68E-14,186.1618322,IFNGR1
ENSG00000027869.11,34,33.55958617,33.43283527,0.126750896,33.30608438,33.43283527,33.43283527,0,33.43283527,SH2D2A
ENSG00000028116.16,72,132.2349109,110.8554105,21.3795004,89.47591013,243.7830426,243.7830426,0,243.7830426,VRK2
ENSG00000028203.17,34,158.5270457,152.1315492,6.395496558,145.7360526,152.1315492,152.1315492,0,152.1315492,VEZT
ENSG00000028310.17,34,293.6920458,280.7936854,12.89836034,267.8953251,280.7936854,280.7936854,0,280.7936854,BRD9
ENSG00000028528.14,72,286.6667788,245.0687668,41.59801199,203.4707548,374.8753331,374.8753331,0,374.8753331,SNX1
ENSG00000028839.9,72,93.62743488,69.22672251,24.40071236,44.82601015,140.4094192,140.4094192,2.84E-14,140.4094192,TBPL1
ENSG00000029363.16,72,284.942914,161.2586925,123.6842214,37.57447107,232.0103925,232.0103925,0,232.0103925,BCLAF1
ENSG00000029364.11,72,303.9462852,240.3291006,63.61718452,176.7119161,375.1055096,375.1055096,0,375.1055096,SLC39A9
ENSG00000029639.10,34,94.29232668,66.47874474,27.81358194,38.6651628,66.47874474,66.47874474,0,66.47874474,TFB1M
ENSG00000029725.16,34,327.5488901,217.0326938,110.5161963,106.5164976,217.0326938,217.0326938,0,217.0326938,RABEP1
ENSG00000030066.13,34,266.9330671,241.5698871,25.36318001,216.2067071,241.5698871,241.5698871,0,241.5698871,NUP160
ENSG00000030419.16,34,33.65444072,33.47435936,0.18008136,33.294278,33.47435936,33.47435936,0,33.47435936,IKZF2
ENSG00000030582.17,72,61.95993202,50.5238261,11.43610592,39.08772019,108.7904537,108.7904537,0,108.7904537,GRN
ENSG00000031003.10,34,155.9195503,101.5529427,54.3666076,47.18633509,101.5529427,101.5529427,0,101.5529427,FAM13B
ENSG00000031698.12,34,142.330505,135.7187859,6.611719099,129.1070668,135.7187859,135.7187859,0,135.7187859,SARS
ENSG00000031823.14,34,232.4832557,177.3719433,55.11131245,122.2606308,177.3719433,177.3719433,0,177.3719433,RANBP3
ENSG00000032219.18,72,200.6315319,178.8677588,21.76377302,157.1039858,239.4679782,239.4679782,0,239.4679782,ARID4A
ENSG00000032389.12,34,129.6747441,126.1523351,3.52240897,122.6299262,126.1523351,126.1523351,0,126.1523351,TSSC1
ENSG00000033011.11,34,96.1535911,89.70560782,6.447983275,83.25762455,89.70560782,89.70560782,0,89.70560782,ALG1
ENSG00000033030.13,72,329.480521,173.1393592,156.3411618,16.79819733,251.9393363,251.9393363,0,251.9393363,ZCCHC8
ENSG00000033050.7,34,213.9859391,207.0474159,6.938523195,200.1088927,207.0474159,207.0474159,0,207.0474159,ABCF2
ENSG00000033100.16,72,204.9702268,162.3201911,42.65003565,119.6701555,269.4874954,269.4874954,5.68E-14,269.4874954,CHPF2
ENSG00000033170.16,34,78.61625779,73.60315056,5.013107233,68.59004332,73.60315056,73.60315056,0,73.60315056,FUT8
ENSG00000033178.12,72,71.5014538,30.00093495,41.50051885,-11.4995839,43.93346782,43.93346782,0,43.93346782,UBA6
ENSG00000033327.12,72,14.63972695,11.64245216,2.997274789,8.645177371,21.18894841,21.18894841,0,21.18894841,GAB2
ENSG00000033800.13,72,149.1942198,133.2179827,15.97623705,117.2417457,212.1680761,212.1680761,0,212.1680761,PIAS1
ENSG00000033867.16,34,97.9298907,94.66830687,3.261583829,91.40672304,94.66830687,94.66830687,0,94.66830687,SLC4A7
ENSG00000034053.14,34,30.72176323,30.62878349,0.092979738,30.53580375,30.62878349,30.62878349,0,30.62878349,APBA2
ENSG00000034510.5,34,30.82545631,30.20828351,0.617172793,29.59111072,30.20828351,30.20828351,0,30.20828351,TMSB10
ENSG00000034533.11,72,119.8975364,102.9306834,16.96685298,85.96383046,182.0810815,182.0810815,0,182.0810815,ASTE1
ENSG00000034677.12,34,68.20177474,57.75498667,10.44678808,47.30819859,57.75498667,57.75498667,0,57.75498667,RNF19A
ENSG00000034693.14,34,99.49573037,84.33000539,15.16572498,69.16428041,84.33000539,84.33000539,0,84.33000539,PEX3
ENSG00000035115.21,34,64.79837593,64.17042121,0.627954723,63.54246649,64.17042121,64.17042121,0,64.17042121,SH3YL1
ENSG00000035141.7,34,168.41433,163.1095226,5.304807412,157.8047152,163.1095226,163.1095226,0,163.1095226,FAM136A
ENSG00000035403.17,72,67.55168454,43.50837087,24.04331367,19.4650572,96.66211691,96.66211691,0,96.66211691,VCL
ENSG00000035681.7,72,168.3599885,143.0425945,25.31739391,117.7252006,279.864011,279.864011,0,279.864011,NSMAF
ENSG00000035687.9,34,84.25508125,56.44514347,27.80993778,28.63520569,56.44514347,56.44514347,0,56.44514347,ADSS
ENSG00000035862.12,72,154.8751708,145.7961711,9.078999729,136.7171713,241.8613054,241.8613054,2.84E-14,241.8613054,TIMP2
ENSG00000035928.15,34,289.9058901,257.8264078,32.07948229,225.7469255,257.8264078,257.8264078,0,257.8264078,RFC1
ENSG00000036054.12,72,287.5846904,256.0987915,31.48589892,224.6128926,369.2400025,369.2400025,0,369.2400025,TBC1D23
ENSG00000036257.12,72,233.7127985,225.9338416,7.778956839,218.1548848,334.2692278,334.2692278,5.68E-14,334.2692278,CUL3
ENSG00000036549.12,34,199.265321,173.6340671,25.63125396,148.0028131,173.6340671,173.6340671,0,173.6340671,ZZZ3
ENSG00000037474.14,34,287.0103717,218.6509118,68.35945989,150.2914519,218.6509118,218.6509118,0,218.6509118,NSUN2
ENSG00000037637.10,34,114.7841427,82.92853026,31.85561245,51.07291781,82.92853026,82.92853026,0,82.92853026,FBXO42
ENSG00000037749.11,72,120.0146742,114.6198193,5.394854881,109.2249644,220.0303428,220.0303428,0,220.0303428,MFAP3
ENSG00000037757.13,34,153.8449224,147.1765653,6.66835716,140.5082081,147.1765653,147.1765653,0,147.1765653,MRI1
ENSG00000038210.12,34,103.3712826,97.78052573,5.590756918,92.18976881,97.78052573,97.78052573,0,97.78052573,PI4K2B
ENSG00000038219.12,72,215.4317099,197.907565,17.52414487,180.3834201,301.7318704,301.7318704,0,301.7318704,BOD1L1
ENSG00000038274.16,72,264.7127625,199.1992426,65.51351996,133.6857226,311.4683795,311.4683795,0,311.4683795,MAT2B
ENSG00000038358.14,34,237.5885236,233.1830316,4.405491998,228.7775396,233.1830316,233.1830316,0,233.1830316,EDC4
ENSG00000038382.18,72,65.43185971,32.56893349,32.86292622,-0.293992724,73.75731005,73.75731005,0,73.75731005,TRIO
ENSG00000038532.14,34,148.4549313,142.2999503,6.154980972,136.1449694,142.2999503,142.2999503,0,142.2999503,CLEC16A
ENSG00000039123.15,34,286.003814,172.9616773,113.0421367,59.91954062,172.9616773,172.9616773,0,172.9616773,SKIV2L2
ENSG00000039319.16,72,162.8607286,152.0573086,10.80341999,141.2538886,226.4451311,226.4451311,2.84E-14,226.4451311,ZFYVE16
ENSG00000039650.11,34,85.08363833,77.57783477,7.505803567,70.0720312,77.57783477,77.57783477,0,77.57783477,PNKP
ENSG00000040341.17,72,185.084099,120.625552,64.45854696,56.16700507,186.3371756,186.3371756,0,186.3371756,STAU2
ENSG00000040487.12,34,84.53164774,58.69436178,25.83728596,32.85707582,58.69436178,58.69436178,0,58.69436178,PQLC2
ENSG00000040531.14,34,144.3535875,106.0785127,38.27507485,67.80343783,106.0785127,106.0785127,0,106.0785127,CTNS
ENSG00000040633.12,72,74.17521986,59.2484831,14.92673676,44.32174634,142.6626054,142.6626054,2.84E-14,142.6626054,PHF23
ENSG00000040933.15,72,221.2651768,106.155658,115.1095187,-8.953860732,164.1051265,164.1051265,0,164.1051265,INPP4A
ENSG00000041357.15,72,71.30129253,51.84166299,19.45962954,32.38203345,97.36344718,97.36344718,0,97.36344718,PSMA4
ENSG00000041802.10,34,233.4302002,228.3555629,5.074637323,223.2809256,228.3555629,228.3555629,0,228.3555629,LSG1
ENSG00000041880.14,34,82.42473347,82.25510757,0.169625891,82.08548168,82.25510757,82.25510757,0,82.25510757,PARP3
ENSG00000041988.15,34,58.22742588,49.2602542,8.96717168,40.29308252,49.2602542,49.2602542,0,49.2602542,THAP3
ENSG00000042088.13,34,192.4189844,190.524314,1.894670366,188.6296436,190.524314,190.524314,0,190.524314,TDP1
ENSG00000042429.11,72,263.46128,200.9284929,62.53278707,138.3957059,314.3975345,314.3975345,0,314.3975345,MED17
ENSG00000042445.13,72,180.6424543,100.8467837,79.79567063,21.05111305,215.4860613,215.4860613,2.84E-14,215.4860613,RETSAT
ENSG00000042493.15,72,27.34881482,23.45097703,3.897837795,19.55313923,51.26903919,51.26903919,7.11E-15,51.26903919,CAPG
ENSG00000043093.13,72,38.6001496,37.34466892,1.255480679,36.08918824,75.79409939,75.79409939,5.68E-14,75.79409939,DCUN1D1
ENSG00000043514.15,34,127.3304868,110.0008044,17.32968237,92.67112201,110.0008044,110.0008044,0,110.0008044,TRIT1
ENSG00000044090.8,34,124.6647787,121.3197299,3.345048802,117.9746811,121.3197299,121.3197299,0,121.3197299,CUL7
ENSG00000047056.14,72,247.1059416,223.699471,23.40647063,200.2930003,372.1234988,372.1234988,0,372.1234988,WDR37
ENSG00000047188.15,34,201.7050932,118.2843677,83.42072552,34.86364216,118.2843677,118.2843677,0,118.2843677,YTHDC2
ENSG00000047249.17,72,170.7614213,101.0417129,69.7197084,31.32200447,181.8431033,181.8431033,2.84E-14,181.8431033,ATP6V1H
ENSG00000047315.15,72,280.9450006,229.7764174,51.16858314,178.6078343,336.2880844,336.2880844,0,336.2880844,POLR2B
ENSG00000047346.12,34,159.9161505,99.59443754,60.32171293,39.27272461,99.59443754,99.59443754,0,99.59443754,FAM214A
ENSG00000047365.11,34,63.25564595,60.4756496,2.779996356,57.69565324,60.4756496,60.4756496,4.26E-14,60.4756496,ARAP2
ENSG00000047410.13,72,166.0923059,124.9620786,41.13022729,83.83185128,214.5099338,214.5099338,0,214.5099338,TPR
ENSG00000047578.12,72,190.1536406,162.1212338,28.03240675,134.0888271,289.4213502,289.4213502,0,289.4213502,KIAA0556
ENSG00000047621.11,34,94.35264643,36.7071861,57.64546033,-20.93827423,36.7071861,36.7071861,0,36.7071861,C12orf4
ENSG00000047849.21,34,32.75486486,32.37588946,0.378975396,31.99691406,32.37588946,32.37588946,7.11E-15,32.37588946,MAP4
ENSG00000047932.13,72,276.0101239,146.7767303,129.2333936,17.54333662,224.0794417,224.0794417,0,224.0794417,GOPC
ENSG00000048028.11,34,113.4729776,113.0174387,0.455538892,112.5618998,113.0174387,113.0174387,0,113.0174387,USP28
ENSG00000048162.20,34,36.77919062,34.15550885,2.623681768,31.53182709,34.15550885,34.15550885,0,34.15550885,NOP16
ENSG00000048392.11,72,174.271233,169.5436968,4.727536175,164.8161606,259.1787242,259.1787242,0,259.1787242,RRM2B
ENSG00000048405.9,34,188.5801781,93.82032475,94.75985335,-0.939528605,93.82032475,93.82032475,0,93.82032475,ZNF800
ENSG00000048471.13,34,60.03194113,57.5883883,2.443552833,55.14483547,57.5883883,57.5883883,0,57.5883883,SNX29
ENSG00000048544.5,34,209.8914595,132.2806104,77.61084908,54.66976134,132.2806104,132.2806104,0,132.2806104,MRPS10
ENSG00000048649.13,72,283.0370398,154.0560427,128.9809972,25.07504548,233.259606,233.259606,0,233.259606,RSF1
ENSG00000048707.13,72,151.4369823,60.12525532,91.31172695,-31.18647163,103.2852686,103.2852686,0,103.2852686,VPS13D
ENSG00000048740.18,72,212.668543,196.277512,16.39103099,179.886481,292.9535472,292.9535472,0,292.9535472,CELF2
ENSG00000048828.16,72,283.1065495,214.6933858,68.41316374,146.2802221,321.3640578,321.3640578,0,321.3640578,FAM120A
ENSG00000048991.16,34,202.5255044,197.8224427,4.703061674,193.119381,197.8224427,197.8224427,0,197.8224427,R3HDM1
ENSG00000049167.13,34,61.46213796,44.1152358,17.34690217,26.76833363,44.1152358,44.1152358,0,44.1152358,ERCC8
ENSG00000049239.12,72,168.4277819,146.9128102,21.51497167,125.3978385,287.6587778,287.6587778,0,287.6587778,H6PD
ENSG00000049245.12,34,103.1579644,16.95765166,86.20031275,-69.2426611,16.95765166,16.95765166,0,16.95765166,VAMP3
ENSG00000049449.8,34,64.32016497,61.91683036,2.40333461,59.51349575,61.91683036,61.91683036,0,61.91683036,RCN1
ENSG00000049541.10,34,60.38679961,31.27458694,29.11221267,2.162374266,31.27458694,31.27458694,0,31.27458694,RFC2
ENSG00000049618.22,34,133.2844808,124.2053218,9.079159007,115.1261628,124.2053218,124.2053218,0,124.2053218,ARID1B
ENSG00000049656.13,34,199.766098,143.7692656,55.99683232,87.77243332,143.7692656,143.7692656,0,143.7692656,CLPTM1L
ENSG00000049860.13,72,147.4552932,118.7487407,28.70655244,90.04218828,221.1524537,221.1524537,0,221.1524537,HEXB
ENSG00000050130.17,72,246.6568544,239.9512557,6.705598628,233.2456571,353.2148092,353.2148092,0,353.2148092,JKAMP
ENSG00000050344.8,72,107.7704902,98.90194227,8.868547931,90.03339433,255.0054106,255.0054106,0,255.0054106,NFE2L3
ENSG00000050405.13,34,50.35516515,49.37611844,0.979046711,48.39707173,49.37611844,49.37611844,0,49.37611844,LIMA1
ENSG00000050426.15,34,223.7937394,216.1719867,7.621752708,208.550234,216.1719867,216.1719867,0,216.1719867,LETMD1
ENSG00000050748.17,34,208.104914,195.5096252,12.5952888,182.9143364,195.5096252,195.5096252,0,195.5096252,MAPK9
ENSG00000051009.10,72,52.90319573,44.11765271,8.78554302,35.33210969,96.05238282,96.05238282,0,96.05238282,FAM160A2
ENSG00000051108.14,72,124.8122094,56.89446392,67.9177455,-11.02328158,128.8933225,128.8933225,0,128.8933225,HERPUD1
ENSG00000051180.16,66,10.78829792,10.60037324,0.18792468,10.41244856,59.68808424,59.68808424,0,59.68808424,RAD51
ENSG00000051382.8,72,128.451066,117.9869142,10.4641518,107.5227624,204.1136593,204.1136593,0,204.1136593,PIK3CB
ENSG00000051523.10,72,84.92332104,59.34170518,25.58161586,33.76008933,105.8522199,105.8522199,0,105.8522199,CYBA
ENSG00000051620.10,72,155.3580203,150.7456026,4.612417625,146.133185,239.2235713,239.2235713,0,239.2235713,HEBP2
ENSG00000051825.14,34,138.6988655,135.7384351,2.960430407,132.7780047,135.7384351,135.7384351,0,135.7384351,MPHOSPH9
ENSG00000052723.11,72,329.6944953,224.5150674,105.1794278,119.3356396,337.6000793,337.6000793,0,337.6000793,SIKE1
ENSG00000052749.13,72,28.59867697,20.62722209,7.971454884,12.6557672,88.59555806,88.59555806,0,88.59555806,RRP12
ENSG00000052795.12,34,40.13804057,36.36706184,3.770978731,32.59608311,36.36706184,36.36706184,1.42E-14,36.36706184,FNIP2
ENSG00000052841.14,34,329.6938693,228.2367247,101.4571446,126.7795801,228.2367247,228.2367247,0,228.2367247,TTC17
ENSG00000053254.15,34,79.6438764,64.00740687,15.63646953,48.37093734,64.00740687,64.00740687,0,64.00740687,FOXN3
ENSG00000053371.12,34,73.75812769,72.92953665,0.828591043,72.10094561,72.92953665,72.92953665,0,72.92953665,AKR7A2
ENSG00000053372.4,34,67.63302677,64.67481075,2.958216027,61.71659472,64.67481075,64.67481075,0,64.67481075,MRTO4
ENSG00000053501.12,34,76.96607953,76.79613758,0.169941954,76.62619562,76.79613758,76.79613758,4.26E-14,76.79613758,USE1
ENSG00000053702.14,34,46.26805075,45.80706666,0.46098409,45.34608257,45.80706666,45.80706666,0,45.80706666,NRIP2
ENSG00000053770.11,72,241.4443027,223.9880932,17.4562095,206.5318837,316.2912676,316.2912676,0,316.2912676,AP5M1
ENSG00000053900.10,72,285.2678498,165.5759383,119.6919115,45.88402676,255.1651882,255.1651882,0,255.1651882,ANAPC4
ENSG00000053918.15,72,57.28529197,44.04821928,13.23707268,30.8111466,97.53798537,97.53798537,0,97.53798537,KCNQ1
ENSG00000054116.11,72,216.5030212,157.6911723,58.81184895,98.87932334,236.2984925,236.2984925,0,236.2984925,TRAPPC3
ENSG00000054118.13,72,185.7486087,103.5591122,82.1894965,21.36961566,164.5077293,164.5077293,0,164.5077293,THRAP3
ENSG00000054148.17,34,57.16411618,57.13308652,0.031029661,57.10205686,57.13308652,57.13308652,0,57.13308652,PHPT1
ENSG00000054219.10,34,58.6169958,40.40459099,18.21240481,22.19218618,40.40459099,40.40459099,0,40.40459099,LY75
ENSG00000054267.21,72,186.3541377,147.9617338,38.39240386,109.56933,206.0288047,206.0288047,0,206.0288047,ARID4B
ENSG00000054282.15,72,158.8923296,101.3136074,57.57872217,43.73488527,212.9631426,212.9631426,0,212.9631426,SDCCAG8
ENSG00000054523.17,72,64.42754808,61.88577843,2.541769651,59.34400878,96.28660894,96.28660894,2.84E-14,96.28660894,KIF1B
ENSG00000054611.13,34,178.6514974,145.1864682,33.46502917,111.721439,145.1864682,145.1864682,0,145.1864682,TBC1D22A
ENSG00000054654.16,34,43.59044485,42.7864108,0.804034044,41.98237676,42.7864108,42.7864108,0,42.7864108,SYNE2
ENSG00000054965.10,72,267.5464186,226.5590673,40.98735136,185.5717159,358.3923778,358.3923778,0,358.3923778,FAM168A
ENSG00000054983.16,34,175.4345114,75.98631676,99.44819469,-23.46187793,75.98631676,75.98631676,0,75.98631676,GALC
ENSG00000055044.10,34,153.1423106,150.4380517,2.704258948,147.7337927,150.4380517,150.4380517,0,150.4380517,NOP58
ENSG00000055070.16,34,195.7195904,123.7758273,71.9437631,51.83206424,123.7758273,123.7758273,0,123.7758273,SZRD1
ENSG00000055130.15,34,245.2789625,227.6793902,17.59957229,210.0798179,227.6793902,227.6793902,0,227.6793902,CUL1
ENSG00000055147.18,72,205.0054468,149.6625815,55.34286528,94.31971624,259.2209957,259.2209957,0,259.2209957,FAM114A2
ENSG00000055163.19,34,71.8459294,66.79656976,5.049359648,61.74721011,66.79656976,66.79656976,0,66.79656976,CYFIP2
ENSG00000055208.18,72,127.4488134,88.04281065,39.4060028,48.63680785,136.4251323,136.4251323,0,136.4251323,TAB2
ENSG00000055211.12,72,194.9517494,160.591464,34.36028538,126.2311786,280.4054849,280.4054849,0,280.4054849,GINM1
ENSG00000055483.19,34,50.45304635,50.37419427,0.078852086,50.29534218,50.37419427,50.37419427,0,50.37419427,USP36
ENSG00000055609.17,34,77.42194518,44.04473482,33.37721036,10.66752445,44.04473482,44.04473482,0,44.04473482,KMT2C
ENSG00000055917.15,72,355.7147833,297.5296285,58.18515477,239.3444737,423.266105,423.266105,0,423.266105,PUM2
ENSG00000055950.16,34,127.8247067,125.0781852,2.746521461,122.3316638,125.0781852,125.0781852,0,125.0781852,MRPL43
ENSG00000056050.6,72,83.47902897,49.1108292,34.36819977,14.74262944,103.6391368,103.6391368,0,103.6391368,HPF1
ENSG00000056097.15,72,359.526244,254.7337291,104.7925149,149.9412141,366.9155671,366.9155671,0,366.9155671,ZFR
ENSG00000056558.10,34,85.12492092,84.85005012,0.274870793,84.57517933,84.85005012,84.85005012,0,84.85005012,TRAF1
ENSG00000056586.15,72,296.6320712,172.0080823,124.6239889,47.38409333,272.5576014,272.5576014,0,272.5576014,RC3H2
ENSG00000056972.18,34,59.93295317,58.36568595,1.567267219,56.79841873,58.36568595,58.36568595,0,58.36568595,TRAF3IP2
ENSG00000057252.12,72,126.8782327,92.50485883,34.37337387,58.13148496,211.5667692,211.5667692,0,211.5667692,SOAT1
ENSG00000057608.16,72,255.6561896,217.0476236,38.60856598,178.4390576,332.3358462,332.3358462,0,332.3358462,GDI2
ENSG00000057657.15,34,29.26500424,27.14461812,2.120386112,25.02423201,27.14461812,27.14461812,4.26E-14,27.14461812,PRDM1
ENSG00000057663.14,72,197.7058107,120.3250854,77.3807253,42.94436006,179.672159,179.672159,0,179.672159,ATG5
ENSG00000057704.12,72,19.91504161,18.54255498,1.372486627,17.17006835,39.47530178,39.47530178,0,39.47530178,TMCC3
ENSG00000057935.13,34,65.89029112,65.61791491,0.272376214,65.3455387,65.61791491,65.61791491,0,65.61791491,MTA3
ENSG00000058063.15,72,100.3367742,98.39389473,1.942879508,96.45101522,131.5286297,131.5286297,2.84E-14,131.5286297,ATP11B
ENSG00000058091.16,72,83.08203253,77.86514567,5.216886858,72.64825881,177.6418508,177.6418508,2.27E-13,177.6418508,CDK14
ENSG00000058262.9,34,155.9499109,139.6386489,16.311262,123.3273869,139.6386489,139.6386489,0,139.6386489,SEC61A1
ENSG00000058272.16,72,189.1854623,180.193699,8.991763293,171.2019357,246.0351385,246.0351385,5.68E-14,246.0351385,PPP1R12A
ENSG00000058453.16,34,104.6979156,104.6271575,0.070758095,104.5563994,104.6271575,104.6271575,0,104.6271575,CROCC
ENSG00000058600.15,34,101.1209361,100.6617663,0.459169836,100.2025964,100.6617663,100.6617663,0,100.6617663,POLR3E
ENSG00000058668.14,72,92.77900602,77.51222261,15.2667834,62.24543921,143.8357111,143.8357111,0,143.8357111,ATP2B4
ENSG00000058729.10,34,125.3111428,62.0099644,63.30117842,-1.291214012,62.0099644,62.0099644,0,62.0099644,RIOK2
ENSG00000058799.14,72,128.2465186,122.7748602,5.471658394,117.3032018,182.1314981,182.1314981,0,182.1314981,YIPF1
ENSG00000058804.11,34,103.6264444,96.30818059,7.31826385,88.98991674,96.30818059,96.30818059,0,96.30818059,NDC1
ENSG00000059145.18,72,113.0220142,90.63245288,22.38956134,68.24289154,177.6443121,177.6443121,0,177.6443121,UNKL
ENSG00000059377.16,72,107.184776,101.3062719,5.878504085,95.42776785,172.1741679,172.1741679,0,172.1741679,TBXAS1
ENSG00000059378.12,34,75.20610783,73.67040443,1.535703402,72.13470102,73.67040443,73.67040443,0,73.67040443,PARP12
ENSG00000059573.8,34,111.2265634,109.9853397,1.241223652,108.7441161,109.9853397,109.9853397,0,109.9853397,ALDH18A1
