module,variable,value
72,Before,192.2647039
72,Before,97.29963758
34,Before,175.6170492
34,Before,62.15161242
34,Before,108.1485446
34,Before,266.8737019
72,Before,181.117309
34,Before,13.85455072
34,Before,89.94411369
72,Before,230.2913323
72,Before,105.7773909
34,Before,95.6490288
72,Before,150.3976543
34,Before,174.5502548
72,Before,236.2038217
34,Before,205.4373713
72,Before,176.9139087
72,Before,38.77452077
34,Before,172.656576
34,Before,140.3690118
72,Before,94.23810169
66,Before,15.98311861
72,Before,251.9326641
34,Before,131.2628483
72,Before,227.8932623
34,Before,204.7597676
34,Before,85.00181351
34,Before,72.74800257
72,Before,224.1587925
72,Before,113.1794867
72,Before,123.1362162
34,Before,117.6097996
34,Before,273.1923029
34,Before,62.2549129
34,Before,122.7240757
72,Before,255.3135765
34,Before,227.6805964
66,Before,7.51624324
34,Before,223.5959181
34,Before,226.602534
34,Before,101.2918639
72,Before,25.00671619
72,Before,107.8669404
34,Before,173.1786165
34,Before,180.8624749
34,Before,125.8414702
34,Before,29.09956494
34,Before,184.028433
72,Before,56.84157638
72,Before,168.1020333
72,Before,129.6372779
72,Before,282.3130902
72,Before,228.120045
34,Before,74.20795501
34,Before,172.2109167
34,Before,63.16699438
34,Before,27.9609701
34,Before,44.49256656
34,Before,94.6196813
34,Before,9.622963244
34,Before,251.4609021
34,Before,172.5311301
34,Before,13.33543492
34,Before,145.3323134
72,Before,199.2979144
34,Before,32.30152108
72,Before,217.0038969
34,Before,125.1273907
34,Before,169.5809801
34,Before,133.4535801
34,Before,38.28136112
34,Before,213.9842018
34,Before,165.9020908
34,Before,64.69717228
72,Before,55.39030273
72,Before,190.5184597
72,Before,280.3409385
34,Before,135.9137536
34,Before,202.1930443
72,Before,41.40859358
34,Before,214.4779499
34,Before,174.0074935
72,Before,113.8191884
34,Before,56.59458636
34,Before,142.3153317
34,Before,123.999898
34,Before,203.0360381
34,Before,116.6844047
34,Before,175.0694314
34,Before,221.8676597
34,Before,148.5656602
34,Before,84.83336786
34,Before,35.75358444
34,Before,72.49309844
34,Before,123.9372164
34,Before,95.66364008
72,Before,327.2365848
34,Before,70.48726468
34,Before,177.9101645
34,Before,56.01360441
34,Before,178.6542312
72,Before,52.75943587
72,Before,147.2372282
34,Before,54.1946066
72,Before,39.39142829
72,Before,182.7378425
34,Before,46.80627898
72,Before,166.107862
34,Before,251.135977
72,Before,245.701422
72,Before,170.2361605
34,Before,279.5926877
34,Before,144.5446906
34,Before,99.19240431
72,Before,214.4124667
34,Before,195.7313934
72,Before,90.43366401
34,Before,39.71733442
66,Before,10.58843853
34,Before,120.2589192
34,Before,43.40840131
34,Before,139.3724796
34,Before,190.2958009
34,Before,22.0175898
34,Before,194.4626329
72,Before,183.5796103
34,Before,268.3500903
75,Before,2.013273198
34,Before,75.60164763
34,Before,156.6938808
72,Before,83.96256305
34,Before,98.14461477
34,Before,188.1398628
34,Before,174.6203797
72,Before,249.2353507
34,Before,216.1240323
72,Before,225.6402375
34,Before,49.68072164
72,Before,162.7751539
34,Before,189.851489
34,Before,79.07493792
34,Before,45.09902368
34,Before,23.2134865
34,Before,217.0542749
34,Before,177.576812
72,Before,299.8078109
72,Before,122.2641348
72,Before,148.8434254
34,Before,48.95623891
34,Before,116.866481
34,Before,56.54575032
34,Before,209.7848905
34,Before,239.9211278
72,Before,43.36712153
34,Before,113.4917192
66,Before,37.73033217
34,Before,38.4671156
72,Before,207.0677314
34,Before,117.6949996
34,Before,164.4737452
34,Before,17.2343345
34,Before,69.30458959
34,Before,128.934977
72,Before,76.93631324
72,Before,159.5993225
34,Before,234.4029572
34,Before,200.0831306
34,Before,43.78792572
34,Before,117.0913991
34,Before,61.01953619
34,Before,224.4235951
34,Before,15.22796562
34,Before,85.17171396
34,Before,79.63992361
34,Before,52.59877569
34,Before,186.3274755
34,Before,70.95518439
34,Before,13.8024192
72,Before,101.6311105
34,Before,139.9889642
72,Before,99.67420864
72,Before,16.81513374
34,Before,44.81160219
34,Before,129.2839481
72,Before,98.56006315
34,Before,119.6642113
72,Before,156.8045707
72,Before,137.8349869
72,Before,173.9415798
72,Before,259.6195269
34,Before,134.2345726
34,Before,42.85239545
72,Before,72.18827144
34,Before,28.54096174
34,Before,173.4722049
72,Before,144.1100237
72,Before,65.96279734
34,Before,160.6642258
72,Before,210.4278205
72,Before,173.5310072
72,Before,119.1045755
72,Before,82.01238646
34,Before,209.9309787
34,Before,144.3148508
34,Before,48.37300387
72,Before,226.8973648
34,Before,74.84220863
72,Before,277.2576837
72,Before,59.86573476
34,Before,24.14940208
34,Before,20.48795349
72,Before,176.0475469
72,Before,163.673962
34,Before,187.2874146
34,Before,22.38389155
72,Before,238.7781297
34,Before,104.528876
34,Before,104.973024
34,Before,156.0508085
34,Before,155.0786545
72,Before,72.57980881
72,Before,130.8723022
34,Before,200.2235723
72,Before,70.20552466
72,Before,284.9569603
72,Before,107.4297068
72,Before,62.47608419
72,Before,66.29109158
72,Before,43.74121818
34,Before,47.61207672
34,Before,183.7716186
66,Before,75.18053598
72,Before,206.4521521
72,Before,174.0828402
72,Before,219.5483671
72,Before,81.90452805
72,Before,237.2262377
72,Before,90.02886933
34,Before,155.5491018
34,Before,65.15186635
72,Before,149.2436878
72,Before,261.7425306
72,Before,39.98748605
72,Before,74.30870262
34,Before,37.01400303
34,Before,92.68910331
34,Before,190.6672291
34,Before,53.75948446
72,Before,141.7843718
72,Before,121.7757807
34,Before,304.8763447
72,Before,145.0996692
34,Before,144.5141983
72,Before,202.754458
34,Before,119.0407473
34,Before,88.16323879
34,Before,173.4264652
74,Before,1.006820547
34,Before,36.43993228
72,Before,150.1786921
72,Before,149.8734217
34,Before,129.3268847
34,Before,66.65222964
34,Before,214.8049607
72,Before,98.86752666
34,Before,9.680987289
72,Before,77.26590308
72,Before,227.7980302
72,Before,260.4197264
72,Before,156.533624
34,Before,173.2927233
34,Before,107.1437034
34,Before,64.13505949
72,Before,53.50883572
72,Before,190.4449097
72,Before,185.9375302
34,Before,101.535801
34,Before,102.7583444
34,Before,74.35941733
34,Before,45.39826152
34,Before,45.95254144
72,Before,219.9200609
34,Before,72.3682881
72,Before,132.1995204
34,Before,77.92842538
34,Before,165.9289739
72,Before,317.1178554
72,Before,139.6259059
34,Before,169.5239698
72,Before,137.7654346
34,Before,118.1852096
72,Before,219.6717561
72,Before,40.26896676
34,Before,277.5989732
34,Before,90.54303296
72,Before,100.6446696
34,Before,112.4817684
72,Before,216.9955175
72,Before,220.6148768
66,Before,13.63012621
34,Before,85.51835133
34,Before,60.27180775
72,Before,65.74333404
34,Before,162.6456451
34,Before,91.10030055
72,Before,320.3440984
72,Before,187.4994234
34,Before,142.6053929
34,Before,73.59709949
72,Before,121.2816779
72,Before,201.1344562
34,Before,12.93731376
72,Before,181.6702323
34,Before,99.86961877
72,Before,187.7353105
72,Before,41.27947973
72,Before,341.4026357
34,Before,59.17616222
34,Before,43.26073187
72,Before,116.7284367
34,Before,16.33657264
34,Before,42.02932369
34,Before,301.6753391
72,Before,50.70113197
34,Before,37.88221242
72,Before,213.3783359
72,Before,246.6836826
34,Before,102.2876779
34,Before,58.2821723
72,Before,186.8043984
34,Before,129.5423709
34,Before,25.5818231
34,Before,267.4607647
34,Before,67.85797399
34,Before,117.7644933
72,Before,117.1272937
34,Before,66.73760924
34,Before,81.75044077
34,Before,171.8800911
34,Before,273.2285034
34,Before,152.0633417
34,Before,44.75543117
34,Before,143.9500217
72,Before,117.757025
34,Before,26.25676888
34,Before,238.1929157
34,Before,275.3064636
34,Before,39.50410995
34,Before,187.7244777
34,Before,43.06926953
72,Before,92.77228821
34,Before,75.13286185
72,Before,217.4021646
34,Before,93.91683541
34,Before,61.01199634
34,Before,133.9360256
34,Before,60.824788
34,Before,258.060474
34,Before,123.4287902
34,Before,88.4645323
74,Before,3.070845739
72,Before,71.87932771
34,Before,22.28661561
72,Before,153.6956492
34,Before,6.477121947
34,Before,55.92885968
72,Before,293.699644
34,Before,52.58401157
72,Before,161.3596413
34,Before,238.6270603
72,Before,123.1820515
34,Before,113.6514469
72,Before,93.95150086
34,Before,147.598699
72,Before,178.5600213
72,Before,120.5520684
34,Before,211.3058871
34,Before,222.8224836
72,Before,149.7875615
72,Before,104.4531905
72,Before,67.9311437
34,Before,51.69567392
72,Before,101.3144562
72,Before,117.7564261
34,Before,132.0922239
72,Before,233.8335023
34,Before,76.32250876
34,Before,84.04703222
34,Before,93.27905654
34,Before,270.5391863
34,Before,56.60248926
72,Before,24.07353109
34,Before,174.5248234
34,Before,21.45376192
34,Before,56.1839471
72,Before,264.2540384
72,Before,137.3236475
34,Before,72.98332841
72,Before,173.3439614
34,Before,148.3321441
34,Before,123.1416877
72,Before,29.87271466
34,Before,89.32495328
72,Before,125.1360806
34,Before,117.1384139
34,Before,241.1884274
72,Before,62.84231389
34,Before,123.2877
34,Before,48.4336952
34,Before,71.01863582
72,Before,239.0824569
72,Before,103.2939283
72,Before,244.9555819
72,Before,44.05033658
72,Before,113.3134196
72,Before,59.5392423
72,Before,27.13644797
72,Before,145.1924949
34,Before,83.64044083
72,Before,66.14173442
72,Before,232.8080575
34,Before,152.779875
34,Before,114.6468272
72,Before,56.27813463
72,Before,118.7667975
72,Before,155.1178622
72,Before,35.90452706
34,Before,104.201021
34,Before,127.518598
34,Before,198.0721142
72,Before,297.8283602
34,Before,135.3041854
72,Before,183.3890162
34,Before,39.11220075
34,Before,151.9682837
34,Before,80.16420208
34,Before,55.1454592
72,Before,19.66597058
34,Before,110.7988383
34,Before,173.2621278
34,Before,16.36902151
34,Before,132.2362028
34,Before,78.51846235
34,Before,119.4149925
72,Before,283.5230023
34,Before,77.49632639
34,Before,32.28532031
72,Before,187.261808
34,Before,114.8719038
34,Before,82.92466278
72,Before,144.0680847
72,Before,67.56430937
72,Before,195.5502591
34,Before,91.9305392
34,Before,49.87410182
66,Before,34.16235274
34,Before,17.97908112
34,Before,86.09199303
34,Before,64.92764686
34,Before,109.9623686
34,Before,122.9605891
72,Before,287.4862194
74,Before,4.443889213
72,Before,115.2372047
72,Before,71.99074995
34,Before,118.6002611
34,Before,13.35639146
34,Before,144.3490132
34,Before,112.7448465
34,Before,203.5630004
34,Before,125.5310899
34,Before,203.1468196
34,Before,137.4712854
34,Before,148.1420192
72,Before,283.1921845
72,Before,43.43833223
34,Before,224.9683609
72,Before,116.1968258
34,Before,195.8025141
34,Before,96.84281384
34,Before,167.9765289
34,Before,26.96667814
34,Before,268.8119211
34,Before,31.91374166
34,Before,123.2934584
72,Before,143.4122203
34,Before,188.0853874
34,Before,194.7983362
72,Before,203.7570593
66,Before,11.25190524
34,Before,307.3029221
72,Before,364.8389507
72,Before,208.9914086
72,Before,33.04391429
34,Before,165.5279311
34,Before,96.6421852
34,Before,110.577787
72,Before,142.1915694
34,Before,41.62700012
34,Before,79.37425616
34,Before,67.32953599
72,Before,86.11649136
72,Before,120.2051556
34,Before,160.2649707
34,Before,194.0673064
34,Before,39.52006947
34,Before,61.15619221
34,Before,114.746348
34,Before,167.755866
34,Before,39.58898866
72,Before,294.1844819
72,Before,69.21396392
34,Before,153.6432865
34,Before,132.9810108
34,Before,20.79809548
34,Before,36.33303395
34,Before,22.00645162
72,Before,15.44954702
34,Before,246.7842377
72,Before,115.0896234
34,Before,127.0897932
72,Before,70.30496436
34,Before,98.3361445
72,Before,196.148969
72,Before,105.2663423
72,Before,132.7760148
34,Before,12.39606668
34,Before,25.30815062
34,Before,142.5312168
34,Before,60.15812521
72,Before,292.3632186
34,Before,158.5856973
72,Before,102.4605531
72,Before,50.18464932
72,Before,187.8408264
34,Before,95.06386166
34,Before,16.71823269
34,Before,310.4821211
34,Before,61.51457333
34,Before,172.9428214
34,Before,204.9572029
72,Before,29.59270119
72,Before,56.08865394
72,Before,76.78421239
72,Before,118.947448
34,Before,194.5910058
34,Before,156.1023112
34,Before,80.46167356
72,Before,11.24407986
34,Before,153.1141907
34,Before,208.7470577
72,Before,41.33614056
75,Before,4.094495168
34,Before,207.7932234
34,Before,158.510105
34,Before,201.8082968
34,Before,99.75275502
34,Before,100.5005917
34,Before,156.4261332
34,Before,109.6686519
34,Before,152.0752769
72,Before,183.5116531
34,Before,110.5447112
72,Before,124.160813
34,Before,190.8976666
72,Before,266.5805096
34,Before,60.96782707
74,Before,4.755099497
34,Before,81.21875738
34,Before,32.67007193
72,Before,110.0707327
34,Before,294.7073867
34,Before,90.27165355
34,Before,34.74589779
72,Before,210.0622481
72,Before,221.5640564
72,Before,266.4540071
72,Before,106.9014339
72,Before,127.4410134
34,Before,119.5961577
34,Before,163.989144
72,Before,57.20840159
34,Before,2.170976622
34,Before,73.09292116
34,Before,120.6996183
34,Before,166.7889222
72,Before,389.9341243
72,Before,255.8966981
34,Before,173.6271342
72,Before,223.7746441
34,Before,53.38672325
34,Before,339.233482
34,Before,20.50049059
34,Before,204.1354946
72,Before,95.59111617
34,Before,99.8357945
34,Before,93.07915767
34,Before,43.66235803
72,Before,111.5460114
72,Before,20.66879738
72,Before,201.0677408
34,Before,144.217642
72,Before,96.7017315
34,Before,45.15427377
72,Before,66.86639724
34,Before,86.5310129
34,Before,79.4074384
34,Before,88.96424175
34,Before,196.6605984
34,Before,59.40448268
34,Before,66.24399232
72,Before,145.9410793
34,Before,102.7335709
34,Before,213.3822534
72,Before,254.561811
34,Before,99.50315444
34,Before,41.55275131
34,Before,132.1509442
34,Before,118.1184609
34,Before,80.92443861
72,Before,154.1859205
34,Before,235.5497756
34,Before,140.5599707
34,Before,56.54516029
34,Before,73.91066126
34,Before,71.35208687
72,Before,113.5057614
34,Before,35.78003743
34,Before,15.24820148
34,Before,87.472022
34,Before,50.51384708
34,Before,273.3017238
34,Before,66.04150007
34,Before,51.23212647
72,Before,182.6630632
34,Before,29.89428298
34,Before,167.3318674
34,Before,67.15864438
34,Before,151.4341582
34,Before,93.75551978
72,Before,85.81175508
34,Before,59.47802523
72,Before,95.34799012
72,Before,267.9110334
34,Before,81.90600495
34,Before,41.29187962
72,Before,38.42172658
34,Before,53.3396309
34,Before,162.40179
34,Before,74.30300948
34,Before,44.73113323
72,Before,317.5702911
72,Before,150.0466674
34,Before,208.254202
34,Before,191.7129988
34,Before,188.150185
72,Before,115.1475148
72,Before,177.7462606
72,Before,168.3701884
72,Before,296.5038617
34,Before,41.92589751
34,Before,128.5826616
34,Before,165.7974526
34,Before,72.64657524
34,Before,60.84096119
72,Before,181.7110208
72,Before,94.81141501
34,Before,114.4589814
34,Before,181.4138833
74,Before,4.146696725
34,Before,98.35265471
34,Before,39.61234418
75,Before,1.357975252
34,Before,96.71172479
72,Before,55.90481931
34,Before,50.04744586
34,Before,218.4439186
34,Before,32.09806
34,Before,67.12419533
66,Before,9.548251714
34,Before,192.5177623
72,Before,137.2906389
34,Before,38.55396447
72,Before,110.4876475
34,Before,44.96370361
34,Before,85.84802553
34,Before,70.52308411
34,Before,71.71012752
72,Before,306.6227524
34,Before,126.307431
34,Before,116.8953391
34,Before,69.20997149
34,Before,75.41178029
34,Before,134.289299
34,Before,29.47383009
34,Before,172.1279496
72,Before,110.6428012
74,Before,3.238568307
34,Before,18.56385242
34,Before,111.2056875
34,Before,116.287094
34,Before,176.8078698
72,Before,196.176002
34,Before,124.6707911
34,Before,69.73946147
34,Before,119.8022668
34,Before,88.83834114
34,Before,74.73623343
72,Before,38.6175967
34,Before,152.3386848
34,Before,24.17936711
34,Before,124.1534915
66,Before,15.47515699
34,Before,153.7385978
34,Before,11.14578742
34,Before,77.58370095
66,Before,11.4577276
34,Before,187.0616584
34,Before,81.09358181
72,Before,91.74255498
34,Before,258.8200389
34,Before,63.23739493
34,Before,6.784334029
34,Before,33.41944677
34,Before,108.511662
34,Before,38.65127486
66,Before,9.428869542
34,Before,27.92363807
34,Before,179.1147143
34,Before,53.87511607
34,Before,199.2050906
34,Before,98.16792771
34,Before,99.46019705
34,Before,79.72368023
72,Before,166.1175343
34,Before,103.8980702
34,Before,28.29851114
34,Before,18.30438875
34,Before,53.27746784
34,Before,74.67477187
34,Before,117.041827
34,Before,136.3638787
34,Before,77.81842381
72,Before,91.12291875
34,Before,134.4694593
34,Before,56.09729377
72,Before,180.4846952
34,Before,118.6790252
34,Before,257.1959939
34,Before,174.3726251
72,Before,91.86171303
34,Before,126.5572805
34,Before,81.04086717
34,Before,135.8287462
72,Before,241.7502461
34,Before,30.27491163
34,Before,87.22943566
34,Before,30.66445129
34,Before,326.1872777
34,Before,53.37117058
34,Before,148.9768116
72,Before,27.44192845
34,Before,46.49432203
34,Before,40.08743365
72,Before,136.8038738
34,Before,182.5132084
72,Before,223.6048131
72,Before,232.6757589
34,Before,204.1385948
34,Before,147.1439134
34,Before,116.0045873
72,Before,150.2950287
72,Before,275.745305
34,Before,88.5854985
34,Before,33.56365222
34,Before,127.783896
72,Before,96.25175412
