gene,beta,t,p,se(beta),p_corr,gene_symbol
ENSG00000116288.12,-0.7620940101599291,-0.24838355479290103,0.803837656352733,3.06821444276112,0.9938129529007477,PARK7
ENSG00000171603.16,-6.08684492499576,-1.53357240914668,0.12513488035682102,3.9690626205140496,0.7558062583660657,CLSTN1
ENSG00000178585.14,-0.5389467318949139,-0.13842907146342,0.8899013224819341,3.89330598115968,0.9966035177222086,CTNNBIP1
ENSG00000160049.11,-2.39156840111636,-0.827396345452134,0.40801245128863395,2.89047493895985,0.9174535960450247,DFFA
ENSG00000142655.12,-1.8853785917754702,-0.49123397066097496,0.623260974818415,3.83804603178932,0.9651625874807849,PEX14
ENSG00000130940.14,-3.15993037125118,-1.6066394868862501,0.10813347516931598,1.96679491388282,0.7359584154372211,CASZ1
ENSG00000120948.16,-1.7681077413467499,-0.36864597057161597,0.712391625629043,4.79622153093158,0.9815631545911359,TARDBP
ENSG00000116649.9,1.54360809575981,0.44427005330289093,0.656847349677022,3.4744815327613803,0.9715644538041154,SRM
ENSG00000171824.13,-1.86100532540325,-0.468491713364247,0.639432995565758,3.9723334955902203,0.9677237877473551,EXOSC10
ENSG00000226849.1,0.141750579171873,0.0246454597604556,0.98033775865332,5.751589970308269,0.9997881323725517,RP4-635E18.7
ENSG00000198793.12,-3.21229550412358,-1.19750408457064,0.23111013646697198,2.68249231506826,0.8400822151815296,MTOR
ENSG00000120942.13,-0.29338836054151396,-0.11999356813286301,0.9044882430313941,2.44503405563088,0.9971336452393184,UBIAD1
ENSG00000132879.13,-2.79024111650629,-0.905063049132809,0.365431986322604,3.0829245754533603,0.9077930589309464,FBXO44
ENSG00000116670.14,-0.657302995502703,-0.24339863497410602,0.8076966011521709,2.7005204674735803,0.9938129529007477,MAD2L2
ENSG00000177000.10,-4.741470557000921,-1.0716419987891999,0.28388086165444604,4.424491166227259,0.8796194100508223,MTHFR
ENSG00000011021.21,-8.854123863410749,-1.8543057751258103,0.0636954263738129,4.77489957815076,0.6434659678381404,CLCN6
ENSG00000116691.10,-1.5079796420804,-0.85916050901977,0.39025196760131003,1.7551780211603099,0.9151036138611287,MIIP
ENSG00000162496.8,0.161814295108383,0.0685000630219704,0.945387569911126,2.36225030999582,0.9980674635533142,DHRS3
ENSG00000132906.17,-0.23230611262410397,-0.0567181107817604,0.9547697469210021,4.09580131323432,0.9980674635533142,CASP9
ENSG00000116138.12,-1.8770744483747301,-0.269729483264979,0.7873683765763292,6.95910000513629,0.9926202210304422,DNAJC16
ENSG00000197312.11,-0.860529846832639,-0.0799551910716233,0.9362728941633579,10.762651371338501,0.9971336452393184,DDI2
ENSG00000116786.11,2.2221807538661404,0.40792277269024796,0.68333037327696,5.44755258259025,0.9774550782861527,PLEKHM2
ENSG00000116809.11,-2.29727742650212,-0.44134078819853606,0.658966301648876,5.20522346434179,0.9732877151057978,ZBTB17
ENSG00000037637.10,6.223285077787089,0.7307910350170981,0.46490680026509495,8.51582022710704,0.9337781470078012,FBXO42
ENSG00000055070.16,3.19891976133689,0.808446830895897,0.41883340212026293,3.9568709271727096,0.9240067537479366,SZRD1
