gene,beta,t,p,se.beta.,p_corr,gene_symbol
ENSG00000102882.11,-0.389299256205227,-0.645159429944869,0.518844832588814,0.603415587118512,0.682254921026903,MAPK3
ENSG00000102893.15,-1.47619369118153,-1.08815337723955,0.27656453725939,1.3566044291719,0.464423050410854,PHKB
ENSG00000102897.9,-0.0814770306261404,-0.1371649233156,0.890904346129154,0.594007772954253,0.934257355673152,LYRM1
ENSG00000102898.11,1.42994883344884,3.2575534581486,0.00112908036121862,0.438964042131649,0.0289749479638654,NUTF2
ENSG00000102900.12,-1.25037427626224,-1.94743424581778,0.0515222750496431,0.642062384877686,0.176238893225366,NUP93
ENSG00000102901.12,0.614750993945082,1.1664800347005,0.243459805867075,0.527013729903164,0.430639041958271,CENPT
ENSG00000102908.20,0.736610983365267,1.31182436572054,0.189622043665487,0.561516467153493,0.370777200471985,NFAT5
ENSG00000102910.13,-1.13279616932194,-1.69930705891598,0.0893053849768618,0.666622411399017,0.237194455839416,LONP2
ENSG00000102921.7,-1.21244679700862,-1.7788402904643,0.0753089546063648,0.681593959563483,0.216251315657465,N4BP1
ENSG00000102974.14,1.9096495528377,2.29466654142546,0.0217814379398445,0.832212227076538,0.110644390056219,CTCF
ENSG00000102977.13,1.52453936485158,2.9586937269483,0.0030997099034064,0.51527447770812,0.0439922433258146,ACD
ENSG00000102978.12,-1.38843175563571,-2.45235724013582,0.0142163954934961,0.566162112481954,0.0875982413064256,POLR2C
ENSG00000103005.11,-1.95255882153478,-3.25863458359192,0.00112479340373462,0.599195390414877,0.0289749479638654,USB1
ENSG00000103018.16,0.49206152548525,2.168498783001,0.0301540320001119,0.226913443227431,0.131643458112205,CYB5B
ENSG00000103024.7,0.855846442280468,1.76156184932887,0.078186619348276,0.485845241599965,0.220034292263958,NME3
ENSG00000103035.10,-0.113670970169568,-0.116793308513807,0.907027167613699,0.973266119575077,0.946317425861713,PSMD7
ENSG00000103037.11,1.27510654114064,1.06523593732659,0.286805593199959,1.19701795298115,0.474228172373334,SETD6
ENSG00000103042.8,0.866990523183311,3.23111597986095,0.00123873189436085,0.268325410968572,0.0295742725449592,SLC38A7
ENSG00000103043.14,1.31039630738679,3.08138332236386,0.00206834334482775,0.42526234820455,0.036425083119988,VAC14
ENSG00000103047.7,0.879427896971073,2.80225610322003,0.00508848122253982,0.313828524081198,0.0557079849349981,TANGO6
ENSG00000103051.18,1.17793565048718,1.68430247102543,0.0921674184251183,0.69936111283506,0.24204097542685,COG4
ENSG00000103061.12,0.63820577489601,2.75760410392595,0.00583763597747631,0.231434880005948,0.0582575538095092,SLC7A6OS
ENSG00000103064.13,0.466252167706886,1.7499747203089,0.08016610449081,0.266433658895704,0.222535671076354,SLC7A6
ENSG00000103066.12,1.0835563882025,3.3535572139289,0.000801997220199197,0.323106575818055,0.0258528558784402,PLA2G15
ENSG00000103091.14,1.50248791940843,1.95534576995076,0.0505816558204323,0.768400117512859,0.174847268684475,WDR59
ENSG00000103111.14,-1.54602841146684,-1.79279240995667,0.0730489053601634,0.862357740294207,0.212503547422514,MON1B
ENSG00000103126.14,2.35806170694337,1.82534219934184,0.0679916214490353,1.29184637696625,0.204474251944969,AXIN1
ENSG00000103150.5,0.603217104043198,2.41541854475085,0.0157423645600053,0.249736057278396,0.0930788616475692,MLYCD
ENSG00000103152.11,1.38596398183585,4.08176326463807,4.51881253743001e-05,0.339550309995439,0.00945178818862123,MPG
ENSG00000103160.11,-0.860427913939589,-1.36112178300528,0.173518636312357,0.632146164055807,0.351677930579288,HSDL1
ENSG00000103168.16,-0.641345440979668,-0.818504644354125,0.413096708767377,0.783557485474928,0.590993876327053,TAF1C
ENSG00000103174.11,0.722967052384118,2.45464890327732,0.0141261778665922,0.29452971926814,0.087173527166182,NAGPA
ENSG00000103187.7,0.429719869452636,0.646159992854718,0.518196742535015,0.665036328780035,0.681755611976066,COTL1
ENSG00000103194.15,-1.67108660686522,-2.18189961682543,0.0291497934692366,0.765886108590358,0.129297174738302,USP10
ENSG00000103196.11,-2.13078736481176,-3.11475322766007,0.00184836115587824,0.684095082040412,0.0347161227190067,CRISPLD2
ENSG00000103197.16,-0.045976994403655,-0.0558104040415946,0.955494425462644,0.823806872449608,0.974050024911439,TSC2
ENSG00000103199.13,0.724354949927812,2.07455605899246,0.0380638349298212,0.349161425061517,0.148832359948415,ZNF500
ENSG00000103222.18,-0.459715431125775,-0.371592630311187,0.710207325056117,1.23714894652456,0.82378013950206,ABCC1
ENSG00000103227.18,1.38060782130957,2.24071808514352,0.0250753027294709,0.616145257390175,0.119872535932071,LMF1
ENSG00000103245.13,2.2729529095203,3.98730303878138,6.75026971777565e-05,0.570047695751504,0.011153531905495,NARFL
ENSG00000103248.18,0.144390828595469,0.165793379642841,0.868324302207865,0.870908289019271,0.920837569383606,MTHFSD
ENSG00000103249.17,-0.381954452564291,-1.73102029423005,0.0834918226494482,0.220652787166879,0.227900601877274,CLCN7
ENSG00000103253.17,3.74480986316867,3.51427567216422,0.000443717699281918,1.06559934749299,0.0196791348238473,HAGHL
ENSG00000103264.17,1.11885550211958,1.22885395270323,0.219167514895941,0.910486961984644,0.403346890919561,FBXO31
ENSG00000103266.10,2.27644828407887,4.85755884887399,1.21401231395729e-06,0.468640392201642,0.00168623250825873,STUB1
ENSG00000103274.10,0.658618302123722,2.08450510780648,0.0371500903098721,0.315959073286602,0.147251737438307,NUBP1
ENSG00000103275.19,1.56595948272997,2.02558846180203,0.0428445072679845,0.773088666459348,0.158757316750011,UBE2I
ENSG00000103313.12,-1.85840057888372,-1.85739704552985,0.0632962851940725,1.00054029016375,0.197096810290966,MEFV
ENSG00000103319.11,0.501390965496041,1.07697261556136,0.281529287859228,0.465555909455224,0.469540394761552,EEF2K
ENSG00000103326.11,3.47327703540665,1.88025844646658,0.060113988022986,1.84723384273779,0.191342958539565,CAPN15
ENSG00000103335.21,-0.256385863239009,-0.32567071494608,0.744683152128626,0.787254891129705,0.846620898622979,PIEZO1
ENSG00000103343.12,-0.718356036097967,-1.63254724128097,0.102608837877647,0.440021591984262,0.257135180306516,ZNF174
ENSG00000103353.15,2.73900216263125,3.37461408745981,0.00074317392050841,0.811649003899285,0.0248434076177373,UBFD1
ENSG00000103356.15,1.91773104365448,3.60866915847218,0.000309901448928601,0.531423347344592,0.0174149374436691,EARS2
ENSG00000103365.15,-0.329415551884642,-0.27529507570734,0.783097601392311,1.19659078913143,0.871776272131815,GGA2
ENSG00000103381.11,-0.873015744649104,-1.33218032829908,0.182843926806458,0.655328506286957,0.362456769939018,CPPED1
ENSG00000103415.11,0.340881181880201,1.33405756213194,0.182228010624108,0.255522094065748,0.3618804138614,HMOX2
ENSG00000103423.13,0.582055856558931,1.23402130734415,0.217236029336582,0.471674073287784,0.401477283736689,DNAJA3
ENSG00000103429.10,2.23046965177588,2.30637672030272,0.0211184027374945,0.967088174339153,0.108698051550812,BFAR
ENSG00000103472.9,-0.939206912667919,-3.48704776195652,0.000491356364700701,0.269341568221293,0.0205291697476227,RRN3P2
ENSG00000103479.15,-2.60838766865979,-1.9276801439902,0.0539349793448292,1.35312265200831,0.181459961320791,RBL2
ENSG00000103489.11,-1.55072188986889,-1.48399323501337,0.137855344126066,1.04496560582699,0.306619155415673,XYLT1
ENSG00000103490.13,-0.586012925633635,-1.59293557211498,0.11121939928831,0.367882377600226,0.268982770458349,PYCARD
ENSG00000103496.14,-0.13028997251424,-0.208096199824534,0.835159855209906,0.626104525811142,0.902587424895939,STX4
ENSG00000103502.13,-0.484442781662164,-0.795348233690429,0.426437693918485,0.609095187669358,0.601878365304804,CDIPT
ENSG00000103510.19,-0.786661745730866,-1.58911571785832,0.11207903440702,0.495031127620502,0.27018404850135,KAT8
ENSG00000103512.14,1.52645519613375,2.63561455409045,0.0084168643729583,0.57916480760235,0.0687881260979596,NOMO1
ENSG00000103522.15,1.26743919959411,1.55180805009426,0.120752969644512,0.816749983683309,0.282353885477746,IL21R
ENSG00000103540.16,-0.177560062052325,-0.229308845854191,0.81863551918474,0.774327136796235,0.893602541536102,CCP110
ENSG00000103544.14,2.14974257529982,2.64459442852649,0.00819698390269336,0.812881760662865,0.0680317527574105,C16orf62
ENSG00000103549.21,1.08911752967447,1.68550172053206,0.0919359921581347,0.646168150650521,0.241612272074122,RNF40
ENSG00000103569.9,-3.3516733361605,-3.12175504544219,0.00180502368415153,1.07365033046203,0.0343752068593416,AQP9
ENSG00000103591.12,0.732365908902755,1.17004840753912,0.24202097366783,0.625927871175082,0.428751420533683,AAGAB
ENSG00000103642.11,-1.02796085344249,-1.62518025362745,0.104168779886703,0.632521131824022,0.259408758500328,LACTB
ENSG00000103653.16,-2.00383275101485,-1.5450634226729,0.122375731044774,1.29692588770776,0.284616546868973,CSK
ENSG00000103657.13,-0.0545127690058051,-0.0598257308390467,0.952296124836368,0.911192696541637,0.972848423937752,HERC1
ENSG00000103671.9,-2.31764615654802,-2.20644570730612,0.027384875724534,1.05039799931341,0.12556256848164,TRIP4
