gene,beta,t,p,se(beta),p_corr,gene_symbol
ENSG00000049245.12,1.26470943799594,0.527423652533125,0.597899421924225,2.39790049597085,0.9662972596776316,VAMP3
ENSG00000116288.12,0.0761847350201505,0.12267521054158,0.902364294691496,0.6210279540896171,0.995382466522215,PARK7
ENSG00000171603.16,0.440228766919288,0.7037570410571,0.48158409085947207,0.625540834743235,0.9401258157732693,CLSTN1
ENSG00000178585.14,-0.499485763328172,-0.603046572455599,0.546477707428348,0.828270628078146,0.9542975838910324,CTNNBIP1
ENSG00000160049.11,-0.760319688222913,-0.9875826029810609,0.32335710989751804,0.769879588732987,0.9106723972242793,DFFA
ENSG00000142655.12,0.0940036922489314,0.138496069778518,0.8898483755474029,0.6787462806653031,0.995382466522215,PEX14
ENSG00000130940.14,-0.222510784459855,-0.309924374027966,0.7566184670053872,0.7179518718323741,0.986338431245055,CASZ1
ENSG00000120948.16,-1.3990085210913,-1.7199903352068897,0.0854341984049565,0.8133816175909008,0.7541332625939938,TARDBP
ENSG00000116649.9,-1.0717954924153499,-1.6861361419058,0.0917695801153571,0.6356518111307,0.7619630504945393,SRM
ENSG00000171824.13,-0.512382766798787,-0.795290606072027,0.42644447670666796,0.6442711166041141,0.9331906576376794,EXOSC10
ENSG00000226849.1,-0.23065368312157,-0.1712461434723,0.8640302260849599,1.34691315345667,0.995382466522215,RP4-635E18.7
ENSG00000198793.12,-1.1647354045136202,-1.6579775298709198,0.0973220018568652,0.7025037333312378,0.7661416824872274,MTOR
ENSG00000120942.13,-1.2004773750037099,-1.767012101587,0.0772262016396634,0.6793826561377401,0.7359643388045567,UBIAD1
ENSG00000132879.13,-0.23301113707408,-0.511964819465587,0.608675631523056,0.45513115006087296,0.9709124075712354,FBXO44
ENSG00000116670.14,-0.7870322333217159,-1.8370093226000601,0.0662085191442948,0.4284312679522879,0.7089952813250774,MAD2L2
ENSG00000177000.10,-1.2687288507889298,-1.9408910398016799,0.0522714950676899,0.653683707519497,0.6724372193969095,MTHFR
ENSG00000011021.21,-1.80852986874778,-2.06151319808024,0.0392541056567567,0.877282702061745,0.6284172585340826,CLCN6
